paradigm,beta_L,beta_Q,seed,f1_global_macro,f1_per_client_macro,mse_macro,ece_macro,MSE_AlveolarOsteitis,ECE_AlveolarOsteitis,MSE_SecondaryInfection,ECE_SecondaryInfection,MSE_NerveDysesthesia,ECE_NerveDysesthesia,MSE_Bleeding,ECE_Bleeding,F1_global_AlveolarOsteitis,F1_per_client_AlveolarOsteitis,F1_global_SecondaryInfection,F1_per_client_SecondaryInfection,F1_global_NerveDysesthesia,F1_per_client_NerveDysesthesia,F1_global_Bleeding,F1_per_client_Bleeding,fleiss_kappa_per_client_macro,fleiss_kappa_global_macro,partition_beta_L,partition_beta_Q,partition_label,partition_min_size,partition_mean_kl_divergence,partition_std_kl_divergence,partition_min_client_size,partition_max_client_size,partition_std_client_size
local,2.0,0.25,42,0.312793041576974,0.3874938743262496,0.06710657345065556,0.1753820750694567,0.05756335045443848,0.16217237432412804,0.058145839371718466,0.16475020140316338,0.08529059445172607,0.19593555942798654,0.06742650952473923,0.1786701651225487,0.34448511425651496,0.399434553632661,0.3469908101965296,0.42670347521128305,0.25302610094579275,0.3708228139738855,0.3066701409090586,0.35301465448716896,0.1952702495575684,0.0713635510438916,2.0,0.25,Risk_Category_Composite,100,1.1281754026834916,0.5816114070900505,100,25628,8071.56024570219
federated,2.0,0.25,42,0.7063495897391823,0.6394200748422827,0.0004215624176140409,0.0036592099855964383,0.0009850314818322659,0.0075400802890459705,0.0006139273755252361,0.004900991563995679,4.294196696719155e-05,0.000731721551467975,4.4348846131470054e-05,0.0014640465378761292,0.8009473293981785,0.6489357596621687,0.7626111426964574,0.6921725811576415,0.5833672924406601,0.5892566372247945,0.6784725944214332,0.6273153213245263,0.6488687996035762,1.0,2.0,0.25,Risk_Category_Composite,100,1.1281754026834916,0.5816114070900505,100,25628,8071.56024570219
centralized,2.0,0.5,42,0.7603911801143792,0.6413676799682482,0.000293035639970185,0.0020895439250937973,0.0006677682977169752,0.0035460359665254746,0.00044025119859725237,0.0030071095277865727,3.887034472427331e-05,0.0010539567338613172,2.525271884223912e-05,0.0007510734722018242,0.8335060525617083,0.6591163705659607,0.8186975270168998,0.6856469176592114,0.649784704401065,0.5902427778552862,0.7395764364778438,0.6304646537925342,0.5584903820630663,1.0,2.0,0.5,Risk_Category_Composite,100,0.9602122610491683,0.6264392254803114,109,20513,6355.373269918928
local,2.0,0.5,42,0.3375972004697788,0.39982262128378976,0.040746735285301844,0.10706082847699289,0.022175682603847235,0.08573190705602367,0.03503662750008516,0.10323749881957967,0.0526461439934792,0.11655194149583888,0.05312848704379576,0.12272196653652936,0.38247600064424275,0.4161012408405097,0.37489764940059733,0.42761679186041335,0.2542659928937717,0.3699116404721082,0.3387491589405033,0.385660811962128,0.19761971763067862,0.1007106813091605,2.0,0.5,Risk_Category_Composite,100,0.9602122610491683,0.6264392254803114,109,20513,6355.373269918928
federated,2.0,0.5,42,0.6851252464092814,0.6280361201249332,0.0004735514094136306,0.0033909789714186137,0.0011538451071828604,0.00908777702351411,0.0006572152487933636,0.0036993222186962765,5.172998862690292e-05,1.8141716408232848e-05,3.1415293051395565e-05,0.0007586749270558357,0.7870620931354275,0.6475283294049885,0.7715088051500903,0.6808195372408848,0.5306180495302697,0.5777216217718392,0.6513120378213381,0.6060749920820202,0.5995964347373574,1.0,2.0,0.5,Risk_Category_Composite,100,0.9602122610491683,0.6264392254803114,109,20513,6355.373269918928
centralized,2.0,0.75,42,0.7603911801143792,0.650357588082041,0.000293035639970185,0.0020895439250937973,0.0006677682977169752,0.0035460359665254746,0.00044025119859725237,0.0030071095277865727,3.887034472427331e-05,0.0010539567338613172,2.525271884223912e-05,0.0007510734722018242,0.8335060525617083,0.6664870066084357,0.8186975270168998,0.7095879050895363,0.649784704401065,0.5915998677895041,0.7395764364778438,0.6337555728406881,0.6042348679088083,1.0,2.0,0.75,Risk_Category_Composite,100,0.8106361588587893,0.6255763302767917,159,17692,5486.175534924124
local,2.0,0.75,42,0.3675038065530037,0.4221224891103281,0.019506564689481823,0.06407942646233909,0.020914015016751365,0.07464636859608194,0.019260313652921468,0.06745109196615716,0.024208723357514828,0.06679086880378114,0.013643206730739621,0.047429376483336096,0.4314890094181072,0.47704800649162493,0.43090494599008516,0.46229411901757367,0.2680284022996594,0.3730726851150687,0.3395928685041632,0.3760751458170454,0.17848553939571377,0.12822384872750345,2.0,0.75,Risk_Category_Composite,100,0.8106361588587893,0.6255763302767917,159,17692,5486.175534924124
federated,2.0,0.75,42,0.6765567257698267,0.6431464921265563,0.0004551465435724822,0.0030721744935338696,0.0009983485797420144,0.005739785108715296,0.0007374693523161113,0.005785611127813658,5.596046321443282e-05,0.00042656343430280685,2.8807779017370194e-05,0.00033673830330371857,0.7636534987175563,0.6656574787726224,0.7785200457343996,0.7061807124296627,0.5066168577531948,0.5856497280540677,0.657436500874156,0.6150980492498723,0.6455322709879452,1.0,2.0,0.75,Risk_Category_Composite,100,0.8106361588587893,0.6255763302767917,159,17692,5486.175534924124
centralized,2.0,1.0,42,0.7603911801143792,0.6634635957449011,0.000293035639970185,0.0020895439250937973,0.0006677682977169752,0.0035460359665254746,0.00044025119859725237,0.0030071095277865727,3.887034472427331e-05,0.0010539567338613172,2.525271884223912e-05,0.0007510734722018242,0.8335060525617083,0.6816991108534056,0.8186975270168998,0.7182593547747027,0.649784704401065,0.6172596061430062,0.7395764364778438,0.63663631120849,0.5378226110103772,1.0,2.0,1.0,Risk_Category_Composite,100,0.5652893386182237,0.5327584819917898,387,14444,4201.270569720546
local,2.0,1.0,42,0.36552442213544567,0.42757522014377136,0.0059590739134364416,0.028866438315141324,0.007327272696420551,0.03456360815080504,0.006517345871543512,0.032129869130377964,0.005151452070276718,0.02475946438585718,0.0048402250155049845,0.02401281159352511,0.4550024982646662,0.4971322385130773,0.41823729048164876,0.4893253014907013,0.26617363037252295,0.35529611982857057,0.32268426942294454,0.36854722074273616,0.18378710898978468,0.13952305251548355,2.0,1.0,Risk_Category_Composite,100,0.5652893386182237,0.5327584819917898,387,14444,4201.270569720546
federated,2.0,1.0,42,0.6593721778723899,0.632825175640434,0.00047833986036494025,0.001090248253196478,0.0010475321905687451,0.0018446203855176765,0.000767518999055028,0.0019264999168614547,6.804973963880911e-05,0.0003334013745188713,3.025851219717879e-05,0.00025647133588790894,0.7811382338732954,0.6692562775242701,0.7628962697736398,0.692397742507643,0.44758909332489877,0.5654182864272793,0.6458651145177258,0.6042283961025433,0.5847799391246697,1.0,2.0,1.0,Risk_Category_Composite,100,0.5652893386182237,0.5327584819917898,387,14444,4201.270569720546
centralized,2.0,1.5,42,0.7603911801143792,0.6603259216063979,0.000293035639970185,0.0020895439250937973,0.0006677682977169752,0.0035460359665254746,0.00044025119859725237,0.0030071095277865727,3.887034472427331e-05,0.0010539567338613172,2.525271884223912e-05,0.0007510734722018242,0.8335060525617083,0.6806598818382547,0.8186975270168998,0.7085723076679655,0.649784704401065,0.6172730218805759,0.7395764364778438,0.6347984750387953,0.5172202037652274,1.0,2.0,1.5,Risk_Category_Composite,100,0.4400967892796309,0.48246441321690564,367,12906,3299.608522234115
local,2.0,1.5,42,0.3723539068737908,0.44831313446319604,0.00850865496595361,0.03458694285283176,0.010673319117631763,0.04477183973652621,0.009265874442644418,0.038458304953823484,0.006814362738805357,0.027361022085448106,0.007281063564732904,0.02775660463552922,0.48165011422938653,0.5456747393460255,0.4244928478789836,0.49943260775827475,0.27011921679119855,0.36591588630714644,0.31315344859559435,0.38222930444133746,0.2211785342709909,0.16648995420924317,2.0,1.5,Risk_Category_Composite,100,0.4400967892796309,0.48246441321690564,367,12906,3299.608522234115
federated,2.0,1.5,42,0.6134447681804792,0.6153577757854243,0.0005319987931216019,0.0028681085972736275,0.0011628775391727686,0.005332322632273038,0.0008424210827797651,0.0047154783246417835,8.459157834295183e-05,0.0004546358250081539,3.8104972190922126e-05,0.0009699976071715355,0.7715148800340615,0.6623207728511088,0.7216602721255269,0.6851425625059898,0.3879872586688706,0.5429298216550643,0.5726166618934577,0.5710379461295344,0.5849521492808871,1.0,2.0,1.5,Risk_Category_Composite,100,0.4400967892796309,0.48246441321690564,367,12906,3299.608522234115
centralized,2.0,2.0,42,0.7603911801143792,0.6806327402398763,0.000293035639970185,0.0020895439250937973,0.0006677682977169752,0.0035460359665254746,0.00044025119859725237,0.0030071095277865727,3.887034472427331e-05,0.0010539567338613172,2.525271884223912e-05,0.0007510734722018242,0.8335060525617083,0.7018932805750314,0.8186975270168998,0.7207965905280131,0.649784704401065,0.642368346002117,0.7395764364778438,0.6574727438543438,0.5426271394365585,1.0,2.0,2.0,Risk_Category_Composite,100,0.30256962094457407,0.34588464001178654,629,11627,2860.302221794054
local,2.0,2.0,42,0.40007035797910906,0.45968651012836503,0.0023489259211601165,0.014552625178235273,0.003549346758518368,0.02158557336541514,0.0030280658334959298,0.014616005259628098,0.0017265590140596032,0.01183846228433152,0.0010917320785665651,0.010170459803566336,0.5263860747462348,0.5620586178333962,0.4488808147320957,0.511674803547711,0.2835634739996236,0.38898850268748025,0.3414510684384821,0.37602411644487266,0.22625478480938005,0.2011980308845951,2.0,2.0,Risk_Category_Composite,100,0.30256962094457407,0.34588464001178654,629,11627,2860.302221794054
federated,2.0,2.0,42,0.6086705034098762,0.6154016161155386,0.0005538364630410797,0.00257938551188757,0.0011871997267007828,0.005056266523897648,0.000905048509594053,0.0033264547375341257,8.339084160979837e-05,0.0006808247417211533,3.970677425968461e-05,0.0012539960443973541,0.7582874065522395,0.6733488122065374,0.7367679929851039,0.6985103061757209,0.37927451267183326,0.5198481492069448,0.5603521014303279,0.5698991968729511,0.6220389893824358,1.0,2.0,2.0,Risk_Category_Composite,100,0.30256962094457407,0.34588464001178654,629,11627,2860.302221794054
centralized,2.0,10.0,42,0.7603911801143792,0.7161535084871781,0.000293035639970185,0.0020895439250937973,0.0006677682977169752,0.0035460359665254746,0.00044025119859725237,0.0030071095277865727,3.887034472427331e-05,0.0010539567338613172,2.525271884223912e-05,0.0007510734722018242,0.8335060525617083,0.746252383842183,0.8186975270168998,0.7547488775175878,0.649784704401065,0.679694700531842,0.7395764364778438,0.6839180720570995,0.6139680588769414,1.0,2.0,10.0,Risk_Category_Composite,100,0.11927383350780134,0.11298712147428049,2510,7699,1318.7541089983379
local,2.0,10.0,42,0.4132997333298829,0.47852657455255965,0.001241373702760029,0.006763605442798385,0.0023674040450714527,0.012425075873484213,0.00235986242769286,0.010302078349639972,0.00016094132370199078,0.0026037680450826882,7.728701457381249e-05,0.0017234995029866695,0.5614661505685176,0.6130842945067985,0.48125198045603745,0.5621359154468066,0.2700509233296288,0.3596931950685551,0.34042987896534777,0.3791928931880785,0.3234973056511356,0.30456990466372535,2.0,10.0,Risk_Category_Composite,100,0.11927383350780134,0.11298712147428049,2510,7699,1318.7541089983379
federated,2.0,10.0,42,0.5891719787015898,0.619254858143899,0.0005882773884877679,0.003621412708113591,0.001287003862671554,0.006059996594985326,0.0009135123691521585,0.005700976913173993,0.00010591411410132423,0.0014858637005090714,4.667920802603476e-05,0.0012388136237859726,0.7398586533790247,0.6976518192112513,0.7124805227661986,0.7170032519570525,0.3526041596873551,0.501589433702018,0.5517445789737809,0.560774927705274,0.6958739657549176,1.0,2.0,10.0,Risk_Category_Composite,100,0.11927383350780134,0.11298712147428049,2510,7699,1318.7541089983379
centralized,10.0,0.1,42,0.7603911801143792,0.6382796115954663,0.000293035639970185,0.0020895439250937973,0.0006677682977169752,0.0035460359665254746,0.00044025119859725237,0.0030071095277865727,3.887034472427331e-05,0.0010539567338613172,2.525271884223912e-05,0.0007510734722018242,0.8335060525617083,0.6367095829759252,0.8186975270168998,0.7157681948865081,0.649784704401065,0.5647591932410583,0.7395764364778438,0.6358814752783738,0.7162867957375343,1.0,10.0,0.1,Risk_Category_Composite,100,1.248672847533608,0.49056106782382836,100,37376,11210.257329785076
local,10.0,0.1,42,0.2806171872535803,0.36548395733854183,0.11279758774071524,0.2764585998207719,0.11121478315908462,0.27657922673548263,0.07587028532871046,0.2267782419467966,0.13964878712322387,0.31018252875193336,0.12445649535184203,0.292294401848875,0.29487496445482597,0.34864414861469634,0.3074047550362121,0.39950485439131816,0.23442863028719926,0.3591452697812488,0.285760399236084,0.35464155656690416,0.19717103749934523,0.0598858947442329,10.0,0.1,Risk_Category_Composite,100,1.248672847533608,0.49056106782382836,100,37376,11210.257329785076
federated,10.0,0.1,42,0.7362844718720978,0.6286467199647882,0.0003941838740502135,0.002385854933410883,0.00087539799278602,0.006690116605410973,0.0006086145294830203,0.001941711684068044,6.108520756242797e-05,0.00018108809366822244,3.1637766369385645e-05,0.0007305033504962921,0.8127356840407985,0.6545138183374825,0.7772675674948667,0.6554438874054602,0.7262924411490448,0.5933181610586135,0.6288421948036814,0.6113110130575964,0.7213477469908061,1.0,10.0,0.1,Risk_Category_Composite,100,1.248672847533608,0.49056106782382836,100,37376,11210.257329785076
centralized,10.0,0.25,42,0.7603911801143792,0.6556843754545029,0.000293035639970185,0.0020895439250937973,0.0006677682977169752,0.0035460359665254746,0.00044025119859725237,0.0030071095277865727,3.887034472427331e-05,0.0010539567338613172,2.525271884223912e-05,0.0007510734722018242,0.8335060525617083,0.6711313258595069,0.8186975270168998,0.7056021827608326,0.649784704401065,0.5950606364313066,0.7395764364778438,0.6509433567663656,0.6818497405416268,1.0,10.0,0.25,Risk_Category_Composite,100,1.0920304008151274,0.6128504456442568,100,25628,8071.56024570219
local,10.0,0.25,42,0.3304558911180824,0.4019360827948023,0.07716291532597097,0.18721532422404658,0.0730950902274344,0.18049995883616307,0.07837190227292012,0.19111707635403918,0.07465427178649406,0.1819612489795778,0.08253039701703528,0.19528301272640625,0.3650313149736879,0.41422503178189085,0.3638681222370181,0.44756950606640444,0.26629022821806025,0.37106108065889476,0.3266338990435632,0.3748887126720192,0.15228669182838228,0.07783690456124198,10.0,0.25,Risk_Category_Composite,100,1.0920304008151274,0.6128504456442568,100,25628,8071.56024570219
federated,10.0,0.25,42,0.7252686179577683,0.6553826784898021,0.00040125303576132865,0.0018198429490827648,0.0008838537614792585,0.0027851297656695047,0.0006502296309918165,0.0040773613750934605,4.101241211174056e-05,0.00026557269661376873,2.991633846249897e-05,0.00015130795895432433,0.7933300438062997,0.6656194874089411,0.7743417695060483,0.7114916037800135,0.6466801539940089,0.6061416608893855,0.6867225045247164,0.6382779618808686,0.7154593450628279,1.0,10.0,0.25,Risk_Category_Composite,100,1.0920304008151274,0.6128504456442568,100,25628,8071.56024570219
centralized,10.0,0.5,42,0.7603911801143792,0.6541428603557714,0.000293035639970185,0.0020895439250937973,0.0006677682977169752,0.0035460359665254746,0.00044025119859725237,0.0030071095277865727,3.887034472427331e-05,0.0010539567338613172,2.525271884223912e-05,0.0007510734722018242,0.8335060525617083,0.6679266078396586,0.8186975270168998,0.7091917961525563,0.649784704401065,0.5916210349569346,0.7395764364778438,0.6478320024739359,0.6135976116994667,1.0,10.0,0.5,Risk_Category_Composite,100,0.8924312156982668,0.6430049947242332,109,20513,6355.373269918928
local,10.0,0.5,42,0.34320618114744966,0.4087551793834091,0.04121579071534143,0.10692196267462956,0.02212577743921429,0.08490811310447752,0.0342205498018302,0.10131045154283444,0.053858108182612344,0.11738639143506686,0.05465872743770887,0.12408289461613942,0.39416784356595475,0.427081448403296,0.38529945022092554,0.44142503773167335,0.25784182498462577,0.3818021018101688,0.3355156058182926,0.3847121295884982,0.1888902676053918,0.10404643038105896,10.0,0.5,Risk_Category_Composite,100,0.8924312156982668,0.6430049947242332,109,20513,6355.373269918928
federated,10.0,0.5,42,0.6795292766280481,0.6390354303946688,0.0004339982688179589,0.0013341870764270423,0.0009658214985392988,0.0034897421797116597,0.0006934001576155424,0.001567648003498713,4.6641460357932374e-05,0.0001622084528207779,3.0129958759061992e-05,0.00011714966967701912,0.7854454922334052,0.660233579317918,0.7530592591526899,0.6851016248140741,0.522283487773984,0.5979065912099384,0.6573288673521128,0.6128999262367447,0.6442376203656571,1.0,10.0,0.5,Risk_Category_Composite,100,0.8924312156982668,0.6430049947242332,109,20513,6355.373269918928
centralized,10.0,0.75,42,0.7603911801143792,0.667724851296411,0.000293035639970185,0.0020895439250937973,0.0006677682977169752,0.0035460359665254746,0.00044025119859725237,0.0030071095277865727,3.887034472427331e-05,0.0010539567338613172,2.525271884223912e-05,0.0007510734722018242,0.8335060525617083,0.678941464782293,0.8186975270168998,0.719017153039004,0.649784704401065,0.6154346466338584,0.7395764364778438,0.6575061407304889,0.6127619196671041,1.0,10.0,0.75,Risk_Category_Composite,100,0.7681957807691684,0.6467648484059029,159,17692,5486.175534924124
local,10.0,0.75,42,0.36704979397804927,0.42839544230257975,0.027718951278211532,0.07163177164215595,0.02155322476173751,0.07122297079451381,0.030875773908337577,0.0796682599230359,0.030077868154330646,0.07166081500649453,0.028368938288440403,0.06397504084457954,0.4479595813594572,0.49772814967808154,0.4196748013435204,0.46615219524400775,0.26400310502768487,0.37774860547482325,0.3365616881815345,0.3719528188134064,0.16793886362120414,0.13222566026311514,10.0,0.75,Risk_Category_Composite,100,0.7681957807691684,0.6467648484059029,159,17692,5486.175534924124
federated,10.0,0.75,42,0.6466260139689943,0.6474555454812015,0.0004791005731021869,0.00406094741099514,0.001107449410483241,0.006777819931507111,0.0007034597219899297,0.004531290374696254,5.381327719078399e-05,0.0021553295633445183,5.167988274479285e-05,0.002779349774432679,0.7767285281678381,0.6683047733639249,0.7566501084418258,0.7171310305790919,0.4300922079841005,0.5900746115803895,0.6230332112822129,0.6143117664014,0.6403022270809273,1.0,10.0,0.75,Risk_Category_Composite,100,0.7681957807691684,0.6467648484059029,159,17692,5486.175534924124
centralized,10.0,1.0,42,0.7603911801143792,0.6947184002500021,0.000293035639970185,0.0020895439250937973,0.0006677682977169752,0.0035460359665254746,0.00044025119859725237,0.0030071095277865727,3.887034472427331e-05,0.0010539567338613172,2.525271884223912e-05,0.0007510734722018242,0.8335060525617083,0.717872061398176,0.8186975270168998,0.7495214799643488,0.649784704401065,0.6414856900423395,0.7395764364778438,0.6699943695951437,0.6089150379700853,1.0,10.0,1.0,Risk_Category_Composite,100,0.5769711737413513,0.6492253947832453,387,14444,4201.270569720546
local,10.0,1.0,42,0.3797836865913628,0.44035055871166207,0.00565226795797571,0.027190093318916236,0.006831480166874826,0.032434419750670594,0.006216577300801873,0.028618692124821248,0.005031859446171438,0.02467350284854571,0.0045291549180547005,0.023033758551627398,0.4837436894691379,0.5156598676567081,0.44203415873061197,0.5172312122815474,0.26519447222358644,0.3621398586493768,0.32816242594211503,0.3663712962590161,0.1956404556262665,0.16833945815688342,10.0,1.0,Risk_Category_Composite,100,0.5769711737413513,0.6492253947832453,387,14444,4201.270569720546
federated,10.0,1.0,42,0.6407585679124999,0.6456545825553767,0.0004596711114572827,0.001478071351846059,0.0009938121074810624,0.0023199659387270607,0.0007411149563267827,0.002800162563721339,7.052221189951524e-05,0.0002582930028438568,3.323517012177035e-05,0.00053386390209198,0.769547906329536,0.6834351950865357,0.7541188474401638,0.7178931983373519,0.4248039155405517,0.576206718283705,0.6145636023397479,0.6050832185139142,0.663328259357435,1.0,10.0,1.0,Risk_Category_Composite,100,0.5769711737413513,0.6492253947832453,387,14444,4201.270569720546
centralized,10.0,1.5,42,0.7603911801143792,0.6847822543015142,0.000293035639970185,0.0020895439250937973,0.0006677682977169752,0.0035460359665254746,0.00044025119859725237,0.0030071095277865727,3.887034472427331e-05,0.0010539567338613172,2.525271884223912e-05,0.0007510734722018242,0.8335060525617083,0.7114737552173874,0.8186975270168998,0.7257215981211749,0.649784704401065,0.643174581696005,0.7395764364778438,0.6587590821714894,0.5633434553112658,1.0,10.0,1.5,Risk_Category_Composite,100,0.32804784399481857,0.465458814712391,367,12906,3299.608522234115
local,10.0,1.5,42,0.39475411528652127,0.4575838426898341,0.0083663190016523,0.03192978473122542,0.0105744669563137,0.039214253480732444,0.008944175235228613,0.03595738906090458,0.0068764244359044826,0.026468033587063355,0.007070209379162406,0.026079462796201314,0.520097896115431,0.5560881751981502,0.43796813053694733,0.5099463323118582,0.2827891213226962,0.3791521838999962,0.3381613131710104,0.3851486793493316,0.22089736781686012,0.2043616885536419,10.0,1.5,Risk_Category_Composite,100,0.32804784399481857,0.465458814712391,367,12906,3299.608522234115
federated,10.0,1.5,42,0.6174250634804257,0.6352668356880206,0.0005516342398550478,0.004259626131504774,0.0011910496978089213,0.009836548929413158,0.0008940639672800899,0.00424615194896857,7.820328028174117e-05,0.001422768458724022,4.322001404943876e-05,0.0015330351889133453,0.7563572198409932,0.6939864562013544,0.7398767161902033,0.7143633076419094,0.38044731173069674,0.5440036599656052,0.5930190061598092,0.5887139189432132,0.6423790392217461,1.0,10.0,1.5,Risk_Category_Composite,100,0.32804784399481857,0.465458814712391,367,12906,3299.608522234115
centralized,10.0,2.0,42,0.7603911801143792,0.7140349609565299,0.000293035639970185,0.0020895439250937973,0.0006677682977169752,0.0035460359665254746,0.00044025119859725237,0.0030071095277865727,3.887034472427331e-05,0.0010539567338613172,2.525271884223912e-05,0.0007510734722018242,0.8335060525617083,0.7438412898254653,0.8186975270168998,0.7575144412199745,0.649784704401065,0.673552655830569,0.7395764364778438,0.6812314569501104,0.6264494699381639,1.0,10.0,2.0,Risk_Category_Composite,100,0.24272669290331414,0.42767196310739425,629,11627,2860.302221794054
local,10.0,2.0,42,0.42191713370770706,0.47110323065450077,0.001620689069841319,0.00981431714099211,0.0028452110127545893,0.014666723232840498,0.002626625361153856,0.011887352897723516,0.0004481896721699741,0.005917727691121399,0.0005627302332868566,0.0067854647422830264,0.5590649653340433,0.5748676811789173,0.491105575472062,0.5462690365526712,0.29106472608296313,0.37855438334599967,0.34643326794175994,0.38472182154041484,0.24913839564437193,0.25396120178160764,10.0,2.0,Risk_Category_Composite,100,0.24272669290331414,0.42767196310739425,629,11627,2860.302221794054
federated,10.0,2.0,42,0.5963785598456038,0.6497182382208975,0.0005675547408827697,0.0054990841032316285,0.0011943738209083676,0.006517910872896513,0.000935876916628331,0.010469787634909153,9.176363528240472e-05,0.0028601977974176407,4.820459071197547e-05,0.002148440107703209,0.7621990921912656,0.7180814923926965,0.6960343773014581,0.7397837674332832,0.34806390258625886,0.5451841714212885,0.5792168673034328,0.5958235216363215,0.6976647926839433,1.0,10.0,2.0,Risk_Category_Composite,100,0.24272669290331414,0.42767196310739425,629,11627,2860.302221794054
centralized,10.0,10.0,42,0.7603911801143792,0.7440034502712434,0.000293035639970185,0.0020895439250937973,0.0006677682977169752,0.0035460359665254746,0.00044025119859725237,0.0030071095277865727,3.887034472427331e-05,0.0010539567338613172,2.525271884223912e-05,0.0007510734722018242,0.8335060525617083,0.7797029270843551,0.8186975270168998,0.7858633516257235,0.649784704401065,0.7066865367475139,0.7395764364778438,0.7037609856273809,0.7066197056463759,1.0,10.0,10.0,Risk_Category_Composite,100,0.05352313880529543,0.06640526911912965,2510,7699,1318.7541089983379
local,10.0,10.0,42,0.4275691432133689,0.491893629008892,0.0011699610051437049,0.00533421412318324,0.002168517932295799,0.00919355178202192,0.0022830761154182255,0.009002653695146242,0.0001536728952487465,0.0017009178642183541,7.457707761204801e-05,0.001439733151346445,0.5982188537728531,0.6317263223984584,0.4812117517251037,0.5780380168923653,0.2867922058905823,0.3724767605343725,0.3440537614649367,0.38533341621037176,0.3410828081218455,0.3389517870783901,10.0,10.0,Risk_Category_Composite,100,0.05352313880529543,0.06640526911912965,2510,7699,1318.7541089983379
federated,10.0,10.0,42,0.5947541814364573,0.638187533548859,0.0005476282231029472,0.0020821246992175782,0.0011359695345163345,0.0011967147265871366,0.0009034145041368902,0.004268572513014079,0.00010407571971882135,0.0014647739008069038,4.705313403974287e-05,0.0013984376564621925,0.7646061078212419,0.730189889811116,0.730101712798313,0.739479459549592,0.34349460589238073,0.5168063385199378,0.5408142992338935,0.5662744463147905,0.7829872101978259,1.0,10.0,10.0,Risk_Category_Composite,100,0.05352313880529543,0.06640526911912965,2510,7699,1318.7541089983379
